,student_id,text,text_clean,text_len_log,lemmas,time_log,time_read_log,log_punct_num,mark,score_0,score_1,score_2,Preprocessed_texts
1367,52026583985,еда клетка,еда клетка,3.321928095,клетка,"6,122900451",1.578697238,0,0,1,0,0,['клетка']
1368,52031298274,-Нужен специальный рацион питания&nbsp;<div>-Необходимы удобства для естественного обитания животного</div>,нужен специальный рацион питания необходимы удобства для естественного обитания животного,6.475733431,нужный специальный рацион питание необходимый удобство естественный обитание животное,"6,291971846",6.551823596,3.169925001,2,0,0,1,"['нужный', 'специальный', 'рацион', 'питание', 'необходимый', 'удобство', 'естественный', 'обитание', 'животное']"
1369,52017008878,играть с ней довать еду,играть с ней давать еду,4.523561956,играть давать,"5,648954312",7.000754963,0,1,0,1,0,"['играть', 'давать']"
1370,52032225407,"просторная клетка,кормушка,поилка,специальные развлечения",просторная клетка кормушка поилка специальные развлечения,5.832890014,просторный клетка кормушка поилка специальный развлечение,"6,839329782",7.493671349,1.584962501,2,0,0,1,"['просторный', 'клетка', 'кормушка', 'поилка', 'специальный', 'развлечение']"
1371,24030237415,Создать условия для содержания.<div>Правильный рацион питания использовать</div>,создать условия для содержания правильный рацион питания использовать,6.108524457,создать условие содержание правильный рацион питание использовать,"6,189824559",6.794415866,2.584962501,2,0,0,1,"['создать', 'условие', 'содержание', 'правильный', 'рацион', 'питание', 'использовать']"
1372,52002129173,её надо кормить 2 раза в день,её надо кормить раза в день,4.754887502,кормить день,"7,910498829",3.14551443,0,0,1,0,0,"['кормить', 'день']"
1373,24005264348,играть с ней,играть с ней,3.584962501,играть,5,8.13442632,0,1,0,1,0,['играть']
1374,24005415791,"нужна просторная клетка с различными игрушками<div>и домики , колеса для бега, лабиринты и звенящие ,яркие, шуршашие</div>",нужна просторная клетка с различными игрушками и домики колеса для бега лабиринты и звенящие яркие шуршащие,6.741466986,нужный просторный клетка различный игрушка домик колесо лабиринт звенящий яркий шуршать,"7,727920455",5.392317423,3.169925001,1,0,1,0,"['нужный', 'просторный', 'клетка', 'различный', 'игрушка', 'домик', 'колесо', 'лабиринт', 'звенящий', 'яркий', 'шуршать']"
1375,52001336775,любое животное,любое животное,3.807354922,любой животное,"6,393502007",6.963346958,0,0,1,0,0,"['любой', 'животное']"
1376,24018355295,"Давать им разные игрушки, давать им разнообразную еду",давать им разные игрушки давать им разнообразную еду,5.700439718,давать разный игрушка давать разнообразный,"6,658211483",7.434628228,0,2,0,0,1,"['давать', 'разный', 'игрушка', 'давать', 'разнообразный']"
1377,52030641509,проверяйте&nbsp; здоровье&nbsp; чисти&nbsp; зубы,проверяйте здоровье чисти зубы,4.906890596,проверять здоровье чистить,"6,818876119",2.001802243,2.584962501,0,1,0,0,"['проверять', 'здоровье', 'чистить']"
1378,24009435319,Узнать как надо содержать морскую свинку?И удобства морской свинки?,узнать как надо содержать морскую свинку и удобства морской свинки,6.044394119,узнать содержать морской свинка удобство морской свинка,"6,491853096",6.894817763,1,0,1,0,0,"['узнать', 'содержать', 'морской', 'свинка', 'удобство', 'морской', 'свинка']"
1379,24015140414,"мыть её каждый день, давать ей специальный корм",мыть её каждый день давать ей специальный корм,5.523561956,мыть каждый день давать специальный корм,"6,523561956",7.741466986,0,0,1,0,0,"['мыть', 'каждый', 'день', 'давать', 'специальный', 'корм']"
1380,24024359933,Прежде всего нужно ей купить корм место жительства игрушки чтобы ей было не скучно.,прежде всего нужно ей купить корм место жительства игрушки чтобы ей было не скучно,6.357552005,прежде весь нужно купить корм место жительство игрушка скучно,"7,614709844",6.475733431,0,1,0,1,0,"['прежде', 'весь', 'нужно', 'купить', 'корм', 'место', 'жительство', 'игрушка', 'скучно']"
1381,52020958518,чаше покупать новые игрушки и следить за здоровьем,чаще покупать новые игрушки и следить за здоровьем,5.64385619,частый покупать новый игрушка следить здоровье,"7,918046274",7.124317795,0,1,0,1,0,"['частый', 'покупать', 'новый', 'игрушка', 'следить', 'здоровье']"
1382,24021080557,поилку для воды.корм,поилку для воды корм,4.321928095,поилка вода корм,"7,044394119",3,0,0,1,0,0,"['поилка', 'вода', 'корм']"
1383,24025578718,морским свинкам в клетке обьязательно должен быть домик сено им каждый раз нужно менять воду,морским свинкам в клетке обязательно должен быть домик сено им каждый раз нужно менять воду,6.50779464,морской свинка клетка обязательно должный домик сено каждый нужно менять вода,"6,942514505",5.700439718,0,0,1,0,0,"['морской', 'свинка', 'клетка', 'обязательно', 'должный', 'домик', 'сено', 'каждый', 'нужно', 'менять', 'вода']"
1384,24019396065,смешная,смешная,2.807354922,смешной,"4,807354922",1,0,0,1,0,0,['смешной']
1385,24025060367,"<span style=""color: rgba(0, 0, 0, 0.87); font-size: 18.5244px; text-align: justify; background-color: rgb(255, 255, 255);"">Зоопсихологи разработали специальные правила по содержанию животных так, чтобы их поведение в неволе походило на поведение в природе. Например, лабораторным мышам и морским свинкам создают специальные лабиринты и колёса для бега, а также домики, внутри которых грызун может спрятаться. Чем разнообразнее предметы в клетке (нужны шуршащие, блестящие, звенящие), тем меньше скучают животные.</span>",зоопсихологи разработали специальные правила по содержанию животных так чтобы их поведение в неволе походило на поведение в природе например лабораторным мышам и морским свинкам создают специальные лабиринты и колёса для бега а также домики внутри которых грызун может спрятаться чем разнообразнее предметы в клетке нужны шуршащие блестящие звенящие тем меньше скучают животные,8.558420713,зоопсихолог разработать специальный правило содержание животное поведение неволя походить поведение природа например лабораторный мышь морской свинка создавать специальный лабиринт колесо также домик внутри который грызун мочь спрятаться разнообразный предмет клетка нужный шуршать блестящий звенящий маленький скучать животное,"6,62935662",7.531381461,5.392317423,1,0,1,0,"['зоопсихолог', 'разработать', 'специальный', 'правило', 'содержание', 'животное', 'поведение', 'неволить', 'походить', 'поведение', 'природа', 'например', 'лабораторный', 'мышь', 'морской', 'свинка', 'создавать', 'специальный', 'лабиринт', 'колесо', 'также', 'домик', 'внутри', 'который', 'грызун', 'мочь', 'спрятаться', 'разнообразный', 'предмет', 'клетка', 'нужный', 'шуршать', 'блестящий', 'звенящий', 'маленький', 'скучать', 'животное']"
1386,52026540353,Нужно заранее обустроить&nbsp; место&nbsp; для морской свинки и купить для нее игрушки.,нужно заранее обустроить место для морской свинки и купить для нее игрушки,6.209453366,нужно заранее обустроить место морской свинка купить игрушка,"7,467426221",5.921079231,2.321928095,1,0,1,0,"['нужно', 'заранее', 'обустроить', 'место', 'морской', 'свинка', 'купить', 'игрушка']"
1387,24028127941,за ними иужно следить,за ними нужно следить,4.392317423,нужно следить,"6,599912842",6.303780748,0,0,1,0,0,"['нужно', 'следить']"
1388,24028210939,1.кормить2.давать играть с игрушками,кормить давать играть с игрушками,5.044394119,кормить давать играть игрушка,"6,426264755",8.276124405,1,1,0,1,0,"['кормить', 'давать', 'играть', 'игрушка']"
1389,24035642809,Купить игрушку морской свинке. Купить большую и просторную клетку,купить игрушку морской свинке купить большую и просторную клетку,6,купить игрушка морской свинка купить больший просторный клетка,"7,247927513",6,0,2,0,0,1,"['купить', 'игрушка', 'морской', 'свинка', 'купить', 'больший', 'просторный', 'клетка']"
1390,52005747669,надо кормить и ухаживать,надо кормить и ухаживать,4.584962501,кормить ухаживать,"6,627577657",1.294547234,0,0,1,0,0,"['кормить', 'ухаживать']"
1391,24037558534,ухаживать и мыть&nbsp;,ухаживать и мыть,4,ухаживать мыть,"8,366322214",7.087462841,1,0,1,0,0,"['ухаживать', 'мыть']"
1392,24024746674,"ухаживать регулярно, тренировать и подерживать форму тела",ухаживать регулярно тренировать и поддерживать форму тела,5.832890014,ухаживать регулярно тренировать поддерживать форма тело,"8,071462363",2,0,1,0,1,0,"['ухаживать', 'регулярно', 'тренировать', 'поддерживать', 'форма', 'тело']"
1393,24028752169,"нужны лабиринты и колеса для бега, а также домики. И нужны разнообразные предметы шуршащие, блестящие, хрустящие",нужны лабиринты и колеса для бега а также домики и нужны разнообразные предметы шуршащие блестящие хрустящие,6.754887502,нужный лабиринт колесо также домик нужный разнообразный предмет шуршать блестящий хрустеть,"8,144658243",6.794415866,2,1,0,1,0,"['нужный', 'лабиринт', 'колесо', 'также', 'домик', 'нужный', 'разнообразный', 'предмет', 'шуршать', 'блестящий', 'хрустеть']"
1394,24040133127,Нужна средняя клетка с маленьким убежищем или домиком чтобы животное могло прятаться.Внизу клетки нужно посыпать опилки чтобы животному было приятно ходить по ней и закапываться.Ещё надо колесо чтобы животное тратило свою энергию.Кормить её надо специальным покупным кормом в зоомагазине.Часто брать на руки чтобы животное привыкало к вам.,нужна средняя клетка с маленьким убежищем или домиком чтобы животное могло прятаться внизу клетки нужно посыпать опилки чтобы животному было приятно ходить по ней и закапываться ещё надо колесо чтобы животное тратило свою энергию кормить её надо специальным покупным кормом в зоомагазине часто брать на руки чтобы животное привыкало к вам,8.400879436,нужный средний клетка маленький убежище домик животное мочь прятаться внизу клетка нужно посыпать опилка животный приятно ходить закапываться колесо животное тратить свой энергия кормить специальный покупной корм зоомагазин часто брать рука животное привыкать,"8,479780264",6.754887502,2.321928095,2,0,0,1,"['нужный', 'средний', 'клетка', 'маленький', 'убежище', 'домик', 'животное', 'мочь', 'прятаться', 'внизу', 'клетка', 'нужно', 'посыпать', 'опилка', 'животный', 'приятно', 'ходить', 'закапываться', 'колесо', 'животное', 'тратить', 'свой', 'энергия', 'кормить', 'специальный', 'покупной', 'корм', 'зоомагазин', 'часто', 'брать', 'рука', 'животное', 'привыкать']"
1395,24040328907,надо в клетку положить игрушки чтобы она не скучала и делать головоломки с едой под коробками тайники,надо в клетку положить игрушки чтобы она не скучала и делать головоломки с едой под коробками тайники,6.658211483,клетка положить игрушка скучать делать головоломка коробка тайник,"7,312882955",7.515699838,0,1,0,1,0,"['клетка', 'положить', 'игрушка', 'скучать', 'делать', 'головоломка', 'коробка', 'тайник']"
1396,52037228409,будьте осторожны следите за свинками кормите поите и ухаживайте,будьте осторожны следите за свинками кормите поите и ухаживайте,5.977279923,осторожный следить свинка кормить поить ухаживать,"6,870512681",1.770194755,0,0,1,0,0,"['осторожный', 'следить', 'свинка', 'кормить', 'поить', 'ухаживать']"
1397,24040855168,"для неё нужно большое пространство,много игрушек",для неё нужно большое пространство много игрушек,5.584962501,нужно большой пространство игрушка,"6,108524457",3.906890596,0,2,0,0,1,"['нужно', 'большой', 'пространство', 'игрушка']"
1398,52009328352,еда вада&nbsp;,еда вода,3,вода,"6,421458959",3.120683709,1,0,1,0,0,['вода']
1399,24040193751,чистить клетку каждый день<div>кормить её</div>,чистить клетку каждый день кормить её,5.209453366,чистить клетка каждый день кормить,"7,303780748",5.321928095,2.321928095,0,1,0,0,"['чистить', 'клетка', 'каждый', 'день', 'кормить']"
1400,24005656813,1. следить за клеткой едой и водой питомца<div>2. переодически менять и придумывать новые игрушки питомцу</div>,следить за клеткой едой и водой питомца периодически менять и придумывать новые игрушки питомцу,6.569855608,следить клетка вода питомец периодически менять придумывать новый игрушка питомец,7,6.554588852,2.807354922,1,0,1,0,"['следить', 'клетка', 'вода', 'питомец', 'периодически', 'менять', 'придумывать', 'новый', 'игрушка', 'питомец']"
1401,54005001882,Нужно ухаживать за ним нужно убираться и ухаживать развлекать и кормить&nbsp;,нужно ухаживать за ним нужно убираться и ухаживать развлекать и кормить,6.14974712,нужно ухаживать нужно убираться ухаживать развлекать кормить,"6,625986398",3.502585202,1,1,0,1,0,"['нужно', 'ухаживать', 'нужно', 'убираться', 'ухаживать', 'развлекать', 'кормить']"
1402,52005859402,нужно много кормить<div><br></div>,нужно много кормить,4.247927513,нужно кормить,"6,426063434",1.496206666,2.807354922,0,1,0,0,"['нужно', 'кормить']"
1403,52013937360,Для морской свинки нужны колёса и лабиринты. Её нельзя отпускать в воду.,для морской свинки нужны колёса и лабиринты её нельзя отпускать в воду,6.129283017,морской свинка нужный колесо лабиринт отпускать вода,"6,826701011",7.81690045,1,1,0,1,0,"['морской', 'свинка', 'нужный', 'колесо', 'лабиринт', 'отпускать', 'вода']"
1404,52006738526,не играть с ней как с игрушкой и не кормить слишком много отпускать на улицу одну,не играть с ней как с игрушкой и не кормить слишком много отпускать на улицу одну,6.339850003,играть игрушка кормить слишком отпускать улица,"8,362009549",1.568032105,0,0,1,0,0,"['играть', 'игрушка', 'кормить', 'слишком', 'отпускать', 'улица']"
1405,52041798462,нужна большая клетка с игрушками,нужна большая клетка с игрушками,5,нужный больший клетка игрушка,"6,821365825",6.423611784,0,2,0,0,1,"['нужный', 'больший', 'клетка', 'игрушка']"
1406,54005281164,"Подготовить дом , корм",подготовить дом корм,4.321928095,подготовить корм,"6,929483304",7.393785133,0,0,1,0,0,"['подготовить', 'корм']"
1407,24005955739,что нужно её купать и довать еду,что нужно её купать и давать еду,5,нужно купать давать,"7,599912842",6.247927513,0,0,1,0,0,"['нужно', 'купать', 'давать']"
1408,52015703052,морскую свинку нужно держать в большой клетке кормить кормить спецальным кормом иногда два фрукта нужен домик,морскую свинку нужно держать в большой клетке кормить кормить специальным кормом иногда два фрукта нужен домик,6.781359714,морской свинка нужно держать большой клетка кормить кормить специальный корм фрукт нужный домик,"7,383617901",5.762242497,0,1,0,1,0,"['морской', 'свинка', 'нужно', 'держать', 'большой', 'клетка', 'кормить', 'кормить', 'специальный', 'корм', 'фрукт', 'нужный', 'домик']"
1409,52020594022,нужна клетка и здоровое питание,нужна клетка и здоровое питание,4.95419631,нужный клетка здоровый питание,"5,507858054",1.98550043,0,0,1,0,0,"['нужный', 'клетка', 'здоровый', 'питание']"
1410,52020613200,расчёсываить играть,расчесывать играть,4.169925001,расчёсывать играть,"7,158337027",7.600990742,0,1,0,1,0,"['расчёсывать', 'играть']"
1411,52021325314,"Сделать для него домик, регулярно проверять его способности, смотреть за его здоровьем, и кормить здоровой едой<br>",сделать для него домик регулярно проверять его способности смотреть за его здоровьем и кормить здоровой едой,6.754887502,сделать домик регулярно проверять способность смотреть здоровье кормить здоровый,"6,932096614",4.699385056,2.321928095,1,0,1,0,"['сделать', 'домик', 'регулярно', 'проверять', 'способность', 'смотреть', 'здоровье', 'кормить', 'здоровый']"
1412,52020627299,нужно за ней убирать и всегда кормить и чтобы у неё всегда была вода<div><br></div>,нужно за ней убирать и всегда кормить и чтобы у неё всегда была вода,6.087462841,нужно убирать кормить вода,"6,122817644",1.687060688,2.807354922,0,1,0,0,"['нужно', 'убирать', 'кормить', 'вода']"
1413,52023274070,они игривые и хорошые,они игривые и хорошие,4.392317423,игривый хороший,"7,518841962",1.807767062,0,0,1,0,0,"['игривый', 'хороший']"
1414,52038508609,"едо,вода,коёсеко.",еда вода коёсеко,4,вода коёсёкий,"6,713915721",1.085424656,1.584962501,0,1,0,0,"['вода', 'коёсёкий']"
1415,52030750341,часто с ней играть ухаживать&nbsp; за&nbsp; ней давать ей полезную и здоровую еду&nbsp;,часто с ней играть ухаживать за ней давать ей полезную и здоровую еду,6.108524457,часто играть ухаживать давать полезный здоровый,"6,094046007",6.805447243,2.584962501,1,0,1,0,"['часто', 'играть', 'ухаживать', 'давать', 'полезный', 'здоровый']"
1416,24032401365,ухаживать за ней<div>дрессировать</div>,ухаживать за ней дрессировать,4.857980995,ухаживать дрессировать,"5,554588852",6.894817763,2.321928095,1,0,1,0,"['ухаживать', 'дрессировать']"
1417,24018302497,мыть их теплой вадой и играть с ней.,мыть их теплой водой и играть с ней,5.129283017,мыть тёплый вода играть,"7,14974712",8,0,1,0,1,0,"['мыть', 'тёплый', 'вода', 'играть']"
1418,52003002875,ухаживайте за животным дайте ей сена еду воду и можете ей жавести друга или подружку и можете ей насыпать кусочки бумаги,ухаживайте за животным дайте ей сена еду воду и можете ей завести друга или подружку и можете ей насыпать кусочки бумаги,6.906890596,ухаживать животное дать сено вода мочь завести друг подружка мочь насыпать кусочек бумага,"7,628474704",2.121678557,0,0,1,0,0,"['ухаживать', 'животное', 'дать', 'сено', 'вода', 'мочь', 'завести', 'друг', 'подружка', 'мочь', 'насыпать', 'кусочек', 'бумага']"
1419,52007913653,убирать клетку&nbsp;,убирать клетку,3.807354922,убирать клетка,"5,430385643",7.222698318,1,0,1,0,0,"['убирать', 'клетка']"
1420,24021418999,внуруув,внуруув,2.807354922,внурууть,4,2.807354922,0,0,1,0,0,['внурууть']
1421,52002918528,ухаживать остеригать,ухаживать остерегать,4.321928095,ухаживать остерегать,"8,06504986",1.238175419,0,0,1,0,0,"['ухаживать', 'остерегать']"
1422,24039524731,уход,уход,2,уход,"6,409390936",6.409390936,0,0,1,0,0,['уход']
1423,52007737406,береч животных,беречь животных,3.906890596,беречь животное,"6,881334249",2.977646276,0,0,1,0,0,"['беречь', 'животное']"
1424,24005374017,"<span style=""color: rgba(0, 0, 0, 0.87); font-size: 19.6622px; text-align: justify; background-color: rgb(255, 255, 255);"">Чтобы научить Алекса новым навыкам, Айрин использовала специальную методику. В природе жако живут в стаях, внимательно следят за сородичами и копируют их поведение.</span>",чтобы научить алекса новым навыкам айрин использовала специальную методику в природе жако живут в стаях внимательно следят за сородичами и копируют их поведение,7.321928095,научить алекс новый навык айрин использовать специальный методика природа жако жить стая внимательно следить сородич копировать поведение,"6,539158811",6.357552005,5.087462841,0,1,0,0,"['научить', 'алекс', 'новый', 'навык', 'айрин', 'использовать', 'специальный', 'методика', 'природа', 'жако', 'жить', 'стая', 'внимательно', 'следить', 'сородич', 'копировать', 'поведение']"
1425,52012419592,у нее нужно убираться и кормить и играть с ней,у нее нужно убираться и кормить и играть с ней,5.523561956,нужно убираться кормить играть,"5,696355555",0.8399595875,0,1,0,1,0,"['нужно', 'убираться', 'кормить', 'играть']"
1426,52011608438,"купить клетку, корм",купить клетку корм,4.169925001,купить клетка корм,"4,552745937",5.938309319,0,0,1,0,0,"['купить', 'клетка', 'корм']"
1427,24005498080,от них много мусора,от них много мусора,4.247927513,мусор,"5,614709844",2.321928095,0,0,1,0,0,['мусор']
1428,52032708933,"не обижать, не отпускать на улицу",не обижать не отпускать на улицу,5,обижать отпускать улица,"8,152614419",7.759368919,0,0,1,0,0,"['обижать', 'отпускать', 'улица']"
1429,24025684169,"делать им ""головоломки"" делать так чтобы им было не скучно",делать им головоломки делать так чтобы им было не скучно,5.807354922,делать головоломка делать скучно,"6,554588852",6.977279923,1,1,0,1,0,"['делать', 'головоломка', 'делать', 'скучно']"
1430,52036491449,нужна вода <br>,нужна вода,3.321928095,нужный вода,"6,13877352",2.987320866,1,0,1,0,0,"['нужный', 'вода']"
1431,52020874202,дать ему большую клетку в котором есть вода и корм,дать ему большую клетку в котором есть вода и корм,5.64385619,дать больший клетка который вода корм,"6,970796148",3.758409787,0,1,0,1,0,"['дать', 'больший', 'клетка', 'который', 'вода', 'корм']"
1432,24008719569,"Свинке нужны игрушки виде трубочек, клетка.",свинке нужны игрушки виде трубочек клетка,5.357552005,свинка нужный игрушка трубочка клетка,"8,675957033",7.700439718,1,1,0,1,0,"['свинка', 'нужный', 'игрушка', 'трубочка', 'клетка']"
1433,24026283978,"Играть, правильно кормить",играть правильно кормить,4.584962501,играть правильно кормить,"6,491853096",5.392317423,0,1,0,1,0,"['играть', 'правильно', 'кормить']"
1434,24005548344,"играть с морской свинкой,давать морской свинки еду,ухаживать за морской свинкой",играть с морской свинкой давать морской свинки еду ухаживать за морской свинкой,6.303780748,играть морской свинка давать морской свинка ухаживать морской свинка,"7,247927513",6.584962501,1,1,0,1,0,"['играть', 'морской', 'свинка', 'давать', 'морской', 'свинка', 'ухаживать', 'морской', 'свинка']"
1435,24017603299,"лабиринт, домик",лабиринт домик,3.807354922,лабиринт домик,"7,17990909",3.459431619,0,1,0,1,0,"['лабиринт', 'домик']"
1436,52017261784,ухаживать за животным каждый день&nbsp;,ухаживать за животным каждый день,5.044394119,ухаживать животное каждый день,"6,55045437",1.830255324,1,0,1,0,0,"['ухаживать', 'животное', 'каждый', 'день']"
1437,52019003425,нужно не остовлять их без&nbsp; еды,нужно не оставлять их без еды,4.857980995,нужно оставлять,"7,635950239",5.68580002,1,0,1,0,0,"['нужно', 'оставлять']"
1438,24040974661,1 детям надо большую клетку 2 наполнитель для клетки и корм,детям надо большую клетку наполнитель для клетки и корм,5.781359714,ребёнок больший клетка наполнитель клетка корм,"7,392317423",2.807354922,0,1,0,1,0,"['ребёнок', 'больший', 'клетка', 'наполнитель', 'клетка', 'корм']"
1439,52036649965,обращать на них внимание и почаще играть с ними<br>,обращать на них внимание и почаще играть с ними,5.554588852,обращать внимание частый играть,"7,188756965",3.348657345,1,1,0,1,0,"['обращать', 'внимание', 'частый', 'играть']"
1440,52020766017,1.нужно купить место жительства. 2.абустроить место жительства,нужно купить место жительства обустроить место жительства,5.832890014,нужно купить место жительство обустроить место жительство,"7,908968983",7.339564998,1.584962501,0,1,0,0,"['нужно', 'купить', 'место', 'жительство', 'обустроить', 'место', 'жительство']"
1441,24029372259,какую клетку можно купить и как дресировать.<div><br></div>,какую клетку можно купить и как дрессировать,5.459431619,клетка купить дрессировать,"5,95419631",7.400879436,3,1,0,1,0,"['клетка', 'купить', 'дрессировать']"
1442,52021495427,"за морской свинкой надо уберать, ухаживать и так далее",за морской свинкой надо убирать ухаживать и так далее,5.727920455,морской свинка убирать ухаживать далее,"7,917330305",1.027861775,0,0,1,0,0,"['морской', 'свинка', 'убирать', 'ухаживать', 'далее']"
1443,24034492611,нужно быть терпеливым и любить его,нужно быть терпеливым и любить его,5.087462841,нужно терпеливый любить,"6,727920455",3.459431619,0,0,1,0,0,"['нужно', 'терпеливый', 'любить']"
1444,24019092445,<div>НАДО ИМЕТЬ БОЛЬШУЮ КЛЕТКУ.</div><div>И ИГРАТЬ С НЕЙ А ТАК ЖЕ ПОКУПАТЬ ИГРУШКИ.<br></div>,надо иметь большую клетку и играть с ней а так же покупать игрушки,6.044394119,иметь больший клетка играть покупать игрушка,"7,189824559",6.857980995,3.807354922,2,0,0,1,"['иметь', 'больший', 'клетка', 'играть', 'покупать', 'игрушка']"
1445,24030757452,изучить условия обитания . условия питания,изучить условия обитания условия питания,5.321928095,изучить условие обитание условие питание,"6,475733431",2.584962501,0,0,1,0,0,"['изучить', 'условие', 'обитание', 'условие', 'питание']"
1446,52007051744,красивая умная<div><br><div><br></div></div>,красивая умная,3.807354922,красивый умный,"5,510170751",6.699745948,3.807354922,0,1,0,0,"['красивый', 'умный']"
1447,52020099468,ее нужно е е кармить и обезиательно ухаживать,ее нужно ее кормить и обязательно ухаживать,5.426264755,нужно кормить обязательно ухаживать,"7,113273344",1.952706308,0,0,1,0,0,"['нужно', 'кормить', 'обязательно', 'ухаживать']"
1448,52006816698,один раз в день кормить играть и уделять внимание&nbsp;,один раз в день кормить играть и уделять внимание,5.614709844,день кормить играть уделять внимание,"6,18473652",5.763172522,1,1,0,1,0,"['день', 'кормить', 'играть', 'уделять', 'внимание']"
1449,24005980279,просторная клетка и качественный корм.,просторная клетка и качественный корм,5.209453366,просторный клетка качественный корм,"7,169925001",5.882643049,0,1,0,1,0,"['просторный', 'клетка', 'качественный', 'корм']"
1450,24011503366,1 Они не умеют плавать<div>2 Их надо мыть хорошо</div>,они не умеют плавать их надо мыть хорошо,5.321928095,уметь плавать мыть,"7,74819285",3.321928095,2.321928095,0,1,0,0,"['уметь', 'плавать', 'мыть']"
1451,52023138825,НАДО СЛЕДИТЬ ЗА ЕЕ ПОВЕДЕНИЕМ И ЗДОРОВЬЕМ И РАЗВЛЕКАТЬ ЕЕ,надо следить за ее поведением и здоровьем и развлекать ее,5.832890014,следить поведение здоровье развлекать,"5,829063067",6.329697689,0,1,0,1,0,"['следить', 'поведение', 'здоровье', 'развлекать']"
1452,24035368235,я не знаю,я не знаю,3.169925001,знать,"7,044394119",3,0,0,1,0,0,['знать']
1453,24015667793,приготовить место жительства . посмотреть еду для морской свинки .,приготовить место жительства посмотреть еду для морской свинки,5.95419631,приготовить место жительство посмотреть морской свинка,"6,129283017",7.761551232,1,0,1,0,0,"['приготовить', 'место', 'жительство', 'посмотреть', 'морской', 'свинка']"
1454,52006162300,3 раза в день кармить&nbsp;,раза в день кормить,4.247927513,день кормить,"7,614768728",2.077242999,1,0,1,0,0,"['день', 'кормить']"
1455,52038108224,делать для них различные лабиринты<div>и поставить колесо чтобы им было не скучно&nbsp;</div>,делать для них различные лабиринты и поставить колесо чтобы им было не скучно,6.266786541,делать различный лабиринт поставить колесо скучно,"9,216064357",6.320556883,2.807354922,1,0,1,0,"['делать', 'различный', 'лабиринт', 'поставить', 'колесо', 'скучно']"
1456,52026080167,для морской свинки нужно иметь вседля животноо,для морской свинки нужно иметь все для животного,5.584962501,морской свинка нужно иметь животное,"6,488498942",3.525818322,0,0,1,0,0,"['морской', 'свинка', 'нужно', 'иметь', 'животное']"
1457,52031503586,Нужно ухаживать смотреть чтобы она не заболела и чтобы ее не забывали клрмить и развлекать,нужно ухаживать смотреть чтобы она не заболела и чтобы ее не забывали кормить и развлекать,6.491853096,нужно ухаживать смотреть заболеть забывать кормить развлекать,"5,53838296",7.454480262,0,1,0,1,0,"['нужно', 'ухаживать', 'смотреть', 'заболеть', 'забывать', 'кормить', 'развлекать']"
1458,24021004715,большую клетку и домик,большую клетку и домик,4.459431619,больший клетка домик,"4,807354922",6.599912842,0,1,0,1,0,"['больший', 'клетка', 'домик']"
1459,24027382594,за ней надо ухаживать слидть кармить а дети не смогут каждыми днями ухаживать,за ней надо ухаживать следить кормить а дети не смогут каждыми днями ухаживать,6.285402219,ухаживать следить кормить ребёнок смочь каждый день ухаживать,"6,357552005",1,0,0,1,0,0,"['ухаживать', 'следить', 'кормить', 'ребёнок', 'смочь', 'каждый', 'день', 'ухаживать']"
